标的ID,标的名称,是否定期理财,是否理财计划,投资记录ID,投资总金额,投资时间,第几期回款,预计本金,预计利息,预计加息,预计时间,是否已经回款
20170104000000208,17010403,否,是,20170104000029903,10000,2017-01-04 15:49:48,1,10000,645,25,2017-07-11 09:06:01,未回款
20170104000000208,17010403,否,是,20170104000030103,11800,2017-01-04 15:50:43,1,11800,762,30,2017-07-11 09:06:01,未回款
20170105000010308,17010503,否,是,20170105000064403,12700,2017-01-05 19:14:27,1,12700,811,32,2017-07-12 09:00:36,未回款
20170107000000708,17010703,否,是,20170108000030203,12500,2017-01-08 23:22:37,1,12500,798,31,2017-07-14 09:46:19,未回款
20170107000000708,17010703,否,是,20170108000030303,10000,2017-01-08 23:23:30,1,10000,638,25,2017-07-14 09:46:19,未回款
20170109000020608,17010903,否,是,20170110000016803,14200,2017-01-10 11:51:46,1,14200,912,36,2017-07-16 13:41:09,未回款
20170109000020608,17010903,否,是,20170110000016903,10100,2017-01-10 11:52:12,1,10100,648,25,2017-07-16 13:41:09,未回款
20170113000034407,17011308,否,是,20170113000076803,13100,2017-01-13 21:39:05,1,13100,366,17,2017-04-20 15:06:00,未回款
20170117000058608,17011709,否,是,20170118000054103,15100,2017-01-18 23:15:47,1,15100,959,38,2017-07-24 19:44:39,未回款
20170120000001008,17012002,否,是,20170120000073103,12400,2017-01-20 22:11:50,1,12400,796,50,2017-07-27 09:32:29,未回款
20170120000001008,17012002,否,是,20170120000073203,10000,2017-01-20 22:12:13,1,10000,642,41,2017-07-27 09:32:29,未回款
标的ID,标的名称,是否定期理财,是否理财计划,投资记录ID,投资总金额,投资时间,第几期回款,预计本金,预计利息,预计加息,预计时间,是否已经回款
425321082962729645,ZMGX-09ZX1013,是,否,20161104003871803,19700,2016-09-29 18:31:12,5,1641,187,0,2017-03-01 00:00:00,未回款
425321082962729645,ZMGX-09ZX1013,是,否,20161104003871803,19700,2016-09-29 18:31:12,6,1641,187,0,2017-04-01 00:00:00,未回款
425321082962729645,ZMGX-09ZX1013,是,否,20161104003871803,19700,2016-09-29 18:31:12,7,1641,187,0,2017-05-01 00:00:00,未回款
425321082962729645,ZMGX-09ZX1013,是,否,20161104003871803,19700,2016-09-29 18:31:12,8,1641,187,0,2017-06-01 00:00:00,未回款
425321082962729645,ZMGX-09ZX1013,是,否,20161104003871803,19700,2016-09-29 18:31:12,9,1641,187,0,2017-07-01 00:00:00,未回款
425321082962729645,ZMGX-09ZX1013,是,否,20161104003871803,19700,2016-09-29 18:31:12,10,1641,187,0,2017-08-01 00:00:00,未回款
425321082962729645,ZMGX-09ZX1013,是,否,20161104003871803,19700,2016-09-29 18:31:12,11,1641,187,0,2017-09-01 00:00:00,未回款
425321082962729645,ZMGX-09ZX1013,是,否,20161104003871803,19700,2016-09-29 18:31:12,12,1641,187,0,2017-10-01 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,4,10000,1140,0,2017-03-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,5,10000,1140,0,2017-04-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,6,10000,1140,0,2017-05-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,7,10000,1140,0,2017-06-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,8,10000,1140,0,2017-07-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,9,10000,1140,0,2017-08-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,10,10000,1140,0,2017-09-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,11,10000,1140,0,2017-10-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003923203,120000,2016-10-31 18:26:03,12,10000,1140,0,2017-11-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,4,991,113,0,2017-03-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,5,991,113,0,2017-04-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,6,991,113,0,2017-05-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,7,991,113,0,2017-06-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,8,991,113,0,2017-07-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,9,991,113,0,2017-08-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,10,991,113,0,2017-09-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,11,991,113,0,2017-10-03 00:00:00,未回款
122947276812172019,ZMGX-10ZX1017,是,否,20161104003924303,11900,2016-11-01 17:37:52,12,991,113,0,2017-11-03 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,4,1658,189,0,2017-02-12 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,5,1658,189,0,2017-03-12 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,6,1658,189,0,2017-04-12 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,7,1658,189,0,2017-05-12 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,8,1658,189,0,2017-06-12 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,9,1658,189,0,2017-07-12 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,10,1658,189,0,2017-08-12 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,11,1658,189,0,2017-09-12 00:00:00,未回款
58027909241754848,ZMGX-10ZX1001,是,否,20161104003929103,19900,2016-10-11 01:27:06,12,1658,189,0,2017-10-12 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,4,10000,1140,0,2017-03-03 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,5,10000,1140,0,2017-04-03 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,6,10000,1140,0,2017-05-03 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,7,10000,1140,0,2017-06-03 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,8,10000,1140,0,2017-07-03 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,9,10000,1140,0,2017-08-03 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,10,10000,1140,0,2017-09-03 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,11,10000,1140,0,2017-10-03 00:00:00,未回款
309871677592153692,ZMGX-10ZX1018,是,否,20161104004506903,120000,2016-11-02 12:25:25,12,10000,1140,0,2017-11-03 00:00:00,未回款
909424906311791225,ZMGX-09ZX1001,是,否,20161104004509603,100300,2016-09-01 21:38:27,6,8358,952,0,2017-03-03 00:00:00,未回款
909424906311791225,ZMGX-09ZX1001,是,否,20161104004509603,100300,2016-09-01 21:38:27,7,8358,952,0,2017-04-03 00:00:00,未回款
909424906311791225,ZMGX-09ZX1001,是,否,20161104004509603,100300,2016-09-01 21:38:27,8,8358,952,0,2017-05-03 00:00:00,未回款
909424906311791225,ZMGX-09ZX1001,是,否,20161104004509603,100300,2016-09-01 21:38:27,9,8358,952,0,2017-06-03 00:00:00,未回款
909424906311791225,ZMGX-09ZX1001,是,否,20161104004509603,100300,2016-09-01 21:38:27,10,8358,952,0,2017-07-03 00:00:00,未回款
909424906311791225,ZMGX-09ZX1001,是,否,20161104004509603,100300,2016-09-01 21:38:27,11,8358,952,0,2017-08-03 00:00:00,未回款
909424906311791225,ZMGX-09ZX1001,是,否,20161104004509603,100300,2016-09-01 21:38:27,12,8358,952,0,2017-09-03 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,4,1733,197,0,2017-02-14 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,5,1733,197,0,2017-03-14 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,6,1733,197,0,2017-04-14 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,7,1733,197,0,2017-05-14 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,8,1733,197,0,2017-06-14 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,9,1733,197,0,2017-07-14 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,10,1733,197,0,2017-08-14 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,11,1733,197,0,2017-09-14 00:00:00,未回款
168853872691979287,ZMGX-10ZX1003,是,否,20161104004588703,20800,2016-10-12 17:24:31,12,1733,197,0,2017-10-14 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,4,10000,1140,0,2017-03-01 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,5,10000,1140,0,2017-04-01 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,6,10000,1140,0,2017-05-01 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,7,10000,1140,0,2017-06-01 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,8,10000,1140,0,2017-07-01 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,9,10000,1140,0,2017-08-01 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,10,10000,1140,0,2017-09-01 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,11,10000,1140,0,2017-10-01 00:00:00,未回款
122394808411417267,ZMGX-10ZX1014,是,否,20161104004598203,120000,2016-10-31 02:44:48,12,10000,1140,0,2017-11-01 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,4,1066,121,0,2017-02-28 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,5,1066,121,0,2017-03-31 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,6,1066,121,0,2017-04-30 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,7,1066,121,0,2017-05-31 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,8,1066,121,0,2017-06-30 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,9,1066,121,0,2017-07-31 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,10,1066,121,0,2017-08-31 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,11,1066,121,0,2017-09-30 00:00:00,未回款
955014553791033669,ZMGX-10ZX1013,是,否,20161104004606503,12800,2016-10-29 17:19:00,12,1066,121,0,2017-10-31 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,4,1258,143,0,2017-02-28 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,5,1258,143,0,2017-03-28 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,6,1258,143,0,2017-04-28 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,7,1258,143,0,2017-05-28 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,8,1258,143,0,2017-06-28 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,9,1258,143,0,2017-07-28 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,10,1258,143,0,2017-08-28 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,11,1258,143,0,2017-09-28 00:00:00,未回款
899846348870663659,ZMGX-10ZX1011,是,否,20161104004890903,15100,2016-10-26 10:13:45,12,1258,143,0,2017-10-28 00:00:00,未回款
20161109000094861,惠农宝-16110915,是,否,20161115000035703,218000,2016-11-15 14:45:04,4,0,2071,0,2017-03-16 00:00:00,未回款
20161109000094861,惠农宝-16110915,是,否,20161115000035703,218000,2016-11-15 14:45:04,5,0,2071,0,2017-04-16 00:00:00,未回款
20161109000094861,惠农宝-16110915,是,否,20161115000035703,218000,2016-11-15 14:45:04,3,0,2071,0,2017-02-16 00:00:00,未回款
20161109000094861,惠农宝-16110915,是,否,20161115000035703,218000,2016-11-15 14:45:04,6,218000,2071,0,2017-05-16 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,4,10000,1140,0,2017-03-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,5,10000,1140,0,2017-04-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,7,10000,1140,0,2017-06-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,9,10000,1140,0,2017-08-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,10,10000,1140,0,2017-09-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,11,10000,1140,0,2017-10-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,12,10000,1140,0,2017-11-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,3,10000,1140,0,2017-02-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,6,10000,1140,0,2017-05-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000039203,120000,2016-11-16 19:42:54,8,10000,1140,0,2017-07-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,3,1566,179,0,2017-02-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,10,1566,179,0,2017-09-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,12,1566,179,0,2017-11-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,4,1566,179,0,2017-03-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,5,1566,179,0,2017-04-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,6,1566,179,0,2017-05-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,7,1566,179,0,2017-06-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,8,1566,179,0,2017-07-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,9,1566,179,0,2017-08-18 00:00:00,未回款
20161115000012713,惠农宝-16111502,是,否,20161116000042603,18800,2016-11-16 21:49:35,11,1566,179,0,2017-10-18 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,4,10000,1140,0,2017-03-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,6,10000,1140,0,2017-05-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,7,10000,1140,0,2017-06-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,8,10000,1140,0,2017-07-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,9,10000,1140,0,2017-08-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,11,10000,1140,0,2017-10-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,12,10000,1140,0,2017-11-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,3,10000,1140,0,2017-02-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,5,10000,1140,0,2017-04-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161117000053003,120000,2016-11-17 22:35:32,10,10000,1140,0,2017-09-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,3,10000,1140,0,2017-02-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,5,10000,1140,0,2017-04-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,9,10000,1140,0,2017-08-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,10,10000,1140,0,2017-09-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,11,10000,1140,0,2017-10-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,12,10000,1140,0,2017-11-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,4,10000,1140,0,2017-03-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,6,10000,1140,0,2017-05-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,7,10000,1140,0,2017-06-20 00:00:00,未回款
20161116000035326,惠农宝-16111527,是,否,20161118000045903,120000,2016-11-18 17:18:17,8,10000,1140,0,2017-07-20 00:00:00,未回款
20161116000048341,企融宝-161116GLT3001,是,否,20161120000047703,120300,2016-11-20 22:40:27,4,0,1191,0,2017-03-22 00:00:00,未回款
20161116000048341,企融宝-161116GLT3001,是,否,20161120000047703,120300,2016-11-20 22:40:27,5,0,1191,0,2017-04-22 00:00:00,未回款
20161116000048341,企融宝-161116GLT3001,是,否,20161120000047703,120300,2016-11-20 22:40:27,3,0,1191,0,2017-02-22 00:00:00,未回款
20161116000048341,企融宝-161116GLT3001,是,否,20161120000047703,120300,2016-11-20 22:40:27,6,120300,1191,0,2017-05-22 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,6,41666,4750,0,2017-05-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,8,41666,4750,0,2017-07-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,9,41666,4750,0,2017-08-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,10,41666,4750,0,2017-09-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,11,41666,4750,0,2017-10-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,3,41666,4750,0,2017-02-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,4,41666,4750,0,2017-03-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,5,41666,4750,0,2017-04-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,7,41666,4750,0,2017-06-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161122000100903,500000,2016-11-22 16:41:21,12,41666,4750,0,2017-11-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,4,7233,825,0,2017-03-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,5,7233,825,0,2017-04-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,7,7233,825,0,2017-06-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,8,7233,825,0,2017-07-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,10,7233,825,0,2017-09-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,11,7233,825,0,2017-10-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,12,7233,825,0,2017-11-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,3,7233,825,0,2017-02-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,6,7233,825,0,2017-05-24 00:00:00,未回款
20161122000030667,惠农宝-16112102,是,否,20161123000011103,86800,2016-11-23 08:33:18,9,7233,825,0,2017-08-24 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,4,41666,4750,0,2017-03-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,5,41666,4750,0,2017-04-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,6,41666,4750,0,2017-05-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,7,41666,4750,0,2017-06-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,10,41666,4750,0,2017-09-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,11,41666,4750,0,2017-10-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,3,41666,4750,0,2017-02-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,8,41666,4750,0,2017-07-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,9,41666,4750,0,2017-08-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000002303,500000,2016-11-24 09:38:20,12,41666,4750,0,2017-11-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,5,52741,6013,0,2017-04-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,6,52741,6013,0,2017-05-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,8,52741,6013,0,2017-07-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,9,52741,6013,0,2017-08-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,3,52741,6013,0,2017-02-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,4,52741,6013,0,2017-03-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,7,52741,6013,0,2017-06-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,10,52741,6013,0,2017-09-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,11,52741,6013,0,2017-10-25 00:00:00,未回款
20161122000019942,惠农宝-16112208,是,否,20161124000036103,632900,2016-11-24 15:06:38,12,52741,6013,0,2017-11-25 00:00:00,未回款
20161206000014699,企融宝-161205XD6018,是,否,20161207000040903,92200,2016-12-07 19:24:27,2,0,912,0,2017-02-09 00:00:00,未回款
20161206000014699,企融宝-161205XD6018,是,否,20161207000040903,92200,2016-12-07 19:24:27,3,0,912,0,2017-03-09 00:00:00,未回款
20161206000014699,企融宝-161205XD6018,是,否,20161207000040903,92200,2016-12-07 19:24:27,4,0,912,0,2017-04-09 00:00:00,未回款
20161206000014699,企融宝-161205XD6018,是,否,20161207000040903,92200,2016-12-07 19:24:27,5,0,912,0,2017-05-09 00:00:00,未回款
20161206000014699,企融宝-161205XD6018,是,否,20161207000040903,92200,2016-12-07 19:24:27,6,92200,912,0,2017-06-09 00:00:00,未回款
20161206000017358,企融宝-161206KY2002,是,否,20161217000032203,15900,2016-12-17 19:43:25,2,0,133,0,2017-02-18 00:00:00,未回款
20161206000017358,企融宝-161206KY2002,是,否,20161217000032203,15900,2016-12-17 19:43:25,3,15900,133,0,2017-03-18 00:00:00,未回款
